City,date,latitude,longitude,CPCB_AQI,CPCB_PM25,CPCB_PM10,CPCB_NO2_surface,CPCB_SO2,CPCB_CO_surface,CPCB_O3,TROPOMI_CO_mol_m2,TROPOMI_HCHO_mol_m2,TROPOMI_NO2_mol_m2,temp_c,dewpoint_c,wind_speed_ms,pressure_hpa,precip_mm,rel_humidity_pct,insat_aod,qa_flag,solar_zenith_angle,satellite_zenith_angle,CPCB_AQI_lag1,CPCB_AQI_lag2,CPCB_AQI_lag3,CPCB_PM25_lag1,CPCB_PM25_lag2,CPCB_PM25_lag3,CPCB_PM10_lag1,CPCB_PM10_lag2,CPCB_PM10_lag3,CPCB_NO2_surface_lag1,CPCB_NO2_surface_lag2,CPCB_NO2_surface_lag3,CPCB_SO2_lag1,CPCB_SO2_lag2,CPCB_SO2_lag3,CPCB_CO_surface_lag1,CPCB_CO_surface_lag2,CPCB_CO_surface_lag3,CPCB_O3_lag1,CPCB_O3_lag2,CPCB_O3_lag3,TROPOMI_CO_mol_m2_lag1,TROPOMI_CO_mol_m2_lag2,TROPOMI_CO_mol_m2_lag3,TROPOMI_HCHO_mol_m2_lag1,TROPOMI_HCHO_mol_m2_lag2,TROPOMI_HCHO_mol_m2_lag3,TROPOMI_NO2_mol_m2_lag1,TROPOMI_NO2_mol_m2_lag2,TROPOMI_NO2_mol_m2_lag3,temp_c_lag1,temp_c_lag2,temp_c_lag3,dewpoint_c_lag1,dewpoint_c_lag2,dewpoint_c_lag3,wind_speed_ms_lag1,wind_speed_ms_lag2,wind_speed_ms_lag3,pressure_hpa_lag1,pressure_hpa_lag2,pressure_hpa_lag3,precip_mm_lag1,precip_mm_lag2,precip_mm_lag3,rel_humidity_pct_lag1,rel_humidity_pct_lag2,rel_humidity_pct_lag3,insat_aod_lag1,insat_aod_lag2,insat_aod_lag3,latitude_lag1,latitude_lag2,latitude_lag3,longitude_lag1,longitude_lag2,longitude_lag3
Bangalore,2024-10-05,12.9716,77.5946,54.0,29.7,58.32,44.82,61.56,0.57,51.3,0.0347306467719741,0.0002440080975572,5.983154807587136e-05,22.23834063212081,20.006761805216513,1.7172235077369753,910.2694563802085,15.4490358134466,87.19801845376479,0.3333587753041195,2.0,14.679748367248532,16.123839889158354,48.0,69.0,70.0,26.4,37.95,38.5,51.84,74.52,75.6,39.84,57.27,58.1,54.72,78.66,79.8,0.5,0.72,0.74,45.6,65.55,66.5,0.031795474779927,0.0287550203623606,0.0275344505161485,0.0002440080975572,0.0002559731870714,0.0001910965573604,5.983154807587136e-05,5.983154807587136e-05,6.179893840850064e-05,23.37688153584804,24.058699544270837,24.1753917694092,19.580988184611044,20.12674484252932,19.791606521606468,2.258060530607542,1.3051623131157477,0.9443623309588934,910.0630208333332,910.1206722005207,909.3495377604168,1.7342689322958,4.0766775607039,1.8880367279052,79.26317275580669,78.69313770716434,76.53877434145352,0.2700395948219033,0.280804737899175,0.2915698809764467,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-06,12.9716,77.5946,56.0,30.8,60.48,46.48,63.84,0.59,53.2,0.0347306467719741,0.0002560950404985,5.557507448670272e-05,22.31702893575033,19.10366147359213,0.3051027471167547,910.0572298177084,3.6026924848506,82.04700173732982,0.3966779557863357,0.0,15.255466767450091,16.23920471993151,54.0,48.0,69.0,29.7,26.4,37.95,58.32,51.84,74.52,44.82,39.84,57.27,61.56,54.72,78.66,0.57,0.5,0.72,51.3,45.6,65.55,0.0347306467719741,0.031795474779927,0.0287550203623606,0.0002440080975572,0.0002440080975572,0.0002559731870714,5.983154807587136e-05,5.983154807587136e-05,5.983154807587136e-05,22.23834063212081,23.37688153584804,24.058699544270837,20.006761805216513,19.580988184611044,20.12674484252932,1.7172235077369753,2.258060530607542,1.3051623131157477,910.2694563802085,910.0630208333332,910.1206722005207,15.4490358134466,1.7342689322958,4.0766775607039,87.19801845376479,79.26317275580669,78.69313770716434,0.3333587753041195,0.2700395948219033,0.280804737899175,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-07,12.9716,77.5946,100.0,55.0,108.0,83.0,114.0,1.05,95.0,0.0342057625156051,0.0001884359018411,5.4866831557505166e-05,23.104777908325214,17.968094762166345,1.9676239964814357,910.8696858723956,0.1523047685623169,72.85122706774251,0.4222722971569346,1.0,16.09859849636909,13.87769793097551,56.0,54.0,48.0,30.8,29.7,26.4,60.48,58.32,51.84,46.48,44.82,39.84,63.84,61.56,54.72,0.59,0.57,0.5,53.2,51.3,45.6,0.0347306467719741,0.0347306467719741,0.031795474779927,0.0002560950404985,0.0002440080975572,0.0002440080975572,5.557507448670272e-05,5.983154807587136e-05,5.983154807587136e-05,22.31702893575033,22.23834063212081,23.37688153584804,19.10366147359213,20.006761805216513,19.580988184611044,0.3051027471167547,1.7172235077369753,2.258060530607542,910.0572298177084,910.2694563802085,910.0630208333332,3.6026924848506,15.4490358134466,1.7342689322958,82.04700173732982,87.19801845376479,79.26317275580669,0.3966779557863357,0.3333587753041195,0.2700395948219033,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-09,12.9716,77.5946,65.0,35.75,70.2,53.95,74.1,0.68,61.75,0.0298270682253427,0.0003479799348601,5.4866831557505166e-05,22.903120930989644,20.122279739379906,2.1586717368602124,909.3267822265624,3.49822640419,84.34924267914535,0.4716968414429303,0.0,14.44694497382566,12.142487718173792,100.0,56.0,54.0,55.0,30.8,29.7,108.0,60.48,58.32,83.0,46.48,44.82,114.0,63.84,61.56,1.05,0.59,0.57,95.0,53.2,51.3,0.0342057625156051,0.0347306467719741,0.0347306467719741,0.0001884359018411,0.0002560950404985,0.0002440080975572,5.4866831557505166e-05,5.557507448670272e-05,5.983154807587136e-05,23.104777908325214,22.31702893575033,22.23834063212081,17.968094762166345,19.10366147359213,20.006761805216513,1.9676239964814357,0.3051027471167547,1.7172235077369753,910.8696858723956,910.0572298177084,910.2694563802085,0.1523047685623169,3.6026924848506,15.4490358134466,72.85122706774251,82.04700173732982,87.19801845376479,0.4222722971569346,0.3966779557863357,0.3333587753041195,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-10,12.9716,77.5946,60.0,33.0,64.8,49.8,68.4,0.63,57.0,0.0294583111262312,0.0003479799348601,5.4866831557505166e-05,22.49551925659182,19.8976983388265,1.8292026118043527,908.2082275390624,5.2438958154539,85.26701573131392,0.450228804228069,1.0,13.821182961589688,17.512856433195044,65.0,100.0,56.0,35.75,55.0,30.8,70.2,108.0,60.48,53.95,83.0,46.48,74.1,114.0,63.84,0.68,1.05,0.59,61.75,95.0,53.2,0.0298270682253427,0.0342057625156051,0.0347306467719741,0.0003479799348601,0.0001884359018411,0.0002560950404985,5.4866831557505166e-05,5.4866831557505166e-05,5.557507448670272e-05,22.903120930989644,23.104777908325214,22.31702893575033,20.122279739379906,17.968094762166345,19.10366147359213,2.1586717368602124,1.9676239964814357,0.3051027471167547,909.3267822265624,910.8696858723956,910.0572298177084,3.49822640419,0.1523047685623169,3.6026924848506,84.34924267914535,72.85122706774251,82.04700173732982,0.4716968414429303,0.4222722971569346,0.3966779557863357,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-11,12.9716,77.5946,55.0,30.25,59.4,45.65,62.7,0.58,52.25,0.0247258524363054,0.0001419961699875,3.1079100121273724e-05,22.68432197570803,20.088415400187216,1.9600915492621285,908.4908447265624,4.4166616279994,85.29652022544515,0.422470482049099,0.0,13.000138318859884,17.410217920720893,60.0,65.0,100.0,33.0,35.75,55.0,64.8,70.2,108.0,49.8,53.95,83.0,68.4,74.1,114.0,0.63,0.68,1.05,57.0,61.75,95.0,0.0294583111262312,0.0298270682253427,0.0342057625156051,0.0003479799348601,0.0003479799348601,0.0001884359018411,5.4866831557505166e-05,5.4866831557505166e-05,5.4866831557505166e-05,22.49551925659182,22.903120930989644,23.104777908325214,19.8976983388265,20.122279739379906,17.968094762166345,1.8292026118043527,2.1586717368602124,1.9676239964814357,908.2082275390624,909.3267822265624,910.8696858723956,5.2438958154539,3.49822640419,0.1523047685623169,85.26701573131392,84.34924267914535,72.85122706774251,0.450228804228069,0.4716968414429303,0.4222722971569346,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-12,12.9716,77.5946,53.0,29.15,57.24,43.99,60.42,0.56,50.35,0.0282823742540194,0.0001419961699875,3.1079100121273724e-05,22.368334070841513,19.932054773966513,2.581205944702683,909.1721940104168,6.5128952264785,86.11180987132461,0.4484792277082569,0.0,13.537469040842929,18.22439132093843,55.0,60.0,65.0,30.25,33.0,35.75,59.4,64.8,70.2,45.65,49.8,53.95,62.7,68.4,74.1,0.58,0.63,0.68,52.25,57.0,61.75,0.0247258524363054,0.0294583111262312,0.0298270682253427,0.0001419961699875,0.0003479799348601,0.0003479799348601,3.1079100121273724e-05,5.4866831557505166e-05,5.4866831557505166e-05,22.68432197570803,22.49551925659182,22.903120930989644,20.088415400187216,19.8976983388265,20.122279739379906,1.9600915492621285,1.8292026118043527,2.1586717368602124,908.4908447265624,908.2082275390624,909.3267822265624,4.4166616279994,5.2438958154539,3.49822640419,85.29652022544515,85.26701573131392,84.34924267914535,0.422470482049099,0.450228804228069,0.4716968414429303,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-13,12.9716,77.5946,43.0,23.65,46.44,35.69,49.02,0.45,40.85,0.0293469692267846,0.0001272552574521,3.075344106226684e-05,22.85649897257491,19.98991165161135,1.990434495741366,909.5494840494792,3.3628150214326,83.89773131389308,0.2983890101743656,0.0,11.598032913838242,11.399872793514264,53.0,55.0,60.0,29.15,30.25,33.0,57.24,59.4,64.8,43.99,45.65,49.8,60.42,62.7,68.4,0.56,0.58,0.63,50.35,52.25,57.0,0.0282823742540194,0.0247258524363054,0.0294583111262312,0.0001419961699875,0.0001419961699875,0.0003479799348601,3.1079100121273724e-05,3.1079100121273724e-05,5.4866831557505166e-05,22.368334070841513,22.68432197570803,22.49551925659182,19.932054773966513,20.088415400187216,19.8976983388265,2.581205944702683,1.9600915492621285,1.8292026118043527,909.1721940104168,908.4908447265624,908.2082275390624,6.5128952264785,4.4166616279994,5.2438958154539,86.11180987132461,85.29652022544515,85.26701573131392,0.4484792277082569,0.422470482049099,0.450228804228069,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-17,12.9716,77.5946,46.0,25.3,49.68,38.18,52.44,0.48,43.7,0.0325249349504907,0.0001272552574521,3.075344106226684e-05,22.259509023030603,19.101700719197595,1.958999329977232,908.4634602864584,0.3827244042895472,82.3246001289391,0.2726691063336129,0.0,13.977305523572952,11.767136690884604,43.0,53.0,55.0,23.65,29.15,30.25,46.44,57.24,59.4,35.69,43.99,45.65,49.02,60.42,62.7,0.45,0.56,0.58,40.85,50.35,52.25,0.0293469692267846,0.0282823742540194,0.0247258524363054,0.0001272552574521,0.0001419961699875,0.0001419961699875,3.075344106226684e-05,3.1079100121273724e-05,3.1079100121273724e-05,22.85649897257491,22.368334070841513,22.68432197570803,19.98991165161135,19.932054773966513,20.088415400187216,1.990434495741366,2.581205944702683,1.9600915492621285,909.5494840494792,909.1721940104168,908.4908447265624,3.3628150214326,6.5128952264785,4.4166616279994,83.89773131389308,86.11180987132461,85.29652022544515,0.2983890101743656,0.4484792277082569,0.422470482049099,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-18,12.9716,77.5946,48.0,26.4,51.84,39.84,54.72,0.5,45.6,0.028215530053294,0.0001272552574521,3.075344106226684e-05,22.379744466145837,19.75879249572756,0.9053771515929582,909.5013395182292,2.8248161076476,85.13288403598837,0.3890477356478313,0.0,11.470755390091004,20.63108951336077,46.0,43.0,53.0,25.3,23.65,29.15,49.68,46.44,57.24,38.18,35.69,43.99,52.44,49.02,60.42,0.48,0.45,0.56,43.7,40.85,50.35,0.0325249349504907,0.0293469692267846,0.0282823742540194,0.0001272552574521,0.0001272552574521,0.0001419961699875,3.075344106226684e-05,3.075344106226684e-05,3.1079100121273724e-05,22.259509023030603,22.85649897257491,22.368334070841513,19.101700719197595,19.98991165161135,19.932054773966513,1.958999329977232,1.990434495741366,2.581205944702683,908.4634602864584,909.5494840494792,909.1721940104168,0.3827244042895472,3.3628150214326,6.5128952264785,82.3246001289391,83.89773131389308,86.11180987132461,0.2726691063336129,0.2983890101743656,0.4484792277082569,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-19,12.9716,77.5946,53.0,29.15,57.24,43.99,60.42,0.56,50.35,0.0308612904748051,0.0001272552574521,3.075344106226684e-05,21.337194697062216,20.014489746093716,0.9556264560895242,910.6799137369792,13.2779526805961,92.17599409582893,0.6669575856085945,0.0,13.02298988183368,12.108139437370127,48.0,46.0,43.0,26.4,25.3,23.65,51.84,49.68,46.44,39.84,38.18,35.69,54.72,52.44,49.02,0.5,0.48,0.45,45.6,43.7,40.85,0.028215530053294,0.0325249349504907,0.0293469692267846,0.0001272552574521,0.0001272552574521,0.0001272552574521,3.075344106226684e-05,3.075344106226684e-05,3.075344106226684e-05,22.379744466145837,22.259509023030603,22.85649897257491,19.75879249572756,19.101700719197595,19.98991165161135,0.9053771515929582,1.958999329977232,1.990434495741366,909.5013395182292,908.4634602864584,909.5494840494792,2.8248161076476,0.3827244042895472,3.3628150214326,85.13288403598837,82.3246001289391,83.89773131389308,0.3890477356478313,0.2726691063336129,0.2983890101743656,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-20,12.9716,77.5946,47.0,25.85,50.76,39.01,53.58,0.49,44.65,0.0323579140370285,0.0001272552574521,3.075344106226684e-05,22.28026924133303,20.00774154663088,0.8645838155867084,910.9536051432292,17.122808098747498,86.9810664711366,0.4109065443085895,0.0,13.022995534239854,16.4097728001309,53.0,48.0,46.0,29.15,26.4,25.3,57.24,51.84,49.68,43.99,39.84,38.18,60.42,54.72,52.44,0.56,0.5,0.48,50.35,45.6,43.7,0.0308612904748051,0.028215530053294,0.0325249349504907,0.0001272552574521,0.0001272552574521,0.0001272552574521,3.075344106226684e-05,3.075344106226684e-05,3.075344106226684e-05,21.337194697062216,22.379744466145837,22.259509023030603,20.014489746093716,19.75879249572756,19.101700719197595,0.9556264560895242,0.9053771515929582,1.958999329977232,910.6799137369792,909.5013395182292,908.4634602864584,13.2779526805961,2.8248161076476,0.3827244042895472,92.17599409582893,85.13288403598837,82.3246001289391,0.6669575856085945,0.3890477356478313,0.2726691063336129,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-21,12.9716,77.5946,50.0,27.5,54.0,41.5,57.0,0.53,47.5,0.033688630141983,0.0001472486369516,3.075344106226684e-05,22.132918294270837,20.473269399007165,0.6797519795031497,911.12775390625,17.2962635755489,90.32644306920416,0.6361609706611807,0.0,11.77661634016055,14.527758280538812,47.0,53.0,48.0,25.85,29.15,26.4,50.76,57.24,51.84,39.01,43.99,39.84,53.58,60.42,54.72,0.49,0.56,0.5,44.65,50.35,45.6,0.0323579140370285,0.0308612904748051,0.028215530053294,0.0001272552574521,0.0001272552574521,0.0001272552574521,3.075344106226684e-05,3.075344106226684e-05,3.075344106226684e-05,22.28026924133303,21.337194697062216,22.379744466145837,20.00774154663088,20.014489746093716,19.75879249572756,0.8645838155867084,0.9556264560895242,0.9053771515929582,910.9536051432292,910.6799137369792,909.5013395182292,17.122808098747498,13.2779526805961,2.8248161076476,86.9810664711366,92.17599409582893,85.13288403598837,0.4109065443085895,0.6669575856085945,0.3890477356478313,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-22,12.9716,77.5946,50.0,27.5,54.0,41.5,57.0,0.53,47.5,0.0314106026962376,1.598566616507535e-05,6.392264850110265e-05,22.27807769775393,20.27687479654952,0.2778880239192136,911.2853938802084,35.5187833308718,88.45270048930037,0.5958720057632515,0.0,10.14578435510954,12.241026706960572,50.0,47.0,53.0,27.5,25.85,29.15,54.0,50.76,57.24,41.5,39.01,43.99,57.0,53.58,60.42,0.53,0.49,0.56,47.5,44.65,50.35,0.033688630141983,0.0323579140370285,0.0308612904748051,0.0001472486369516,0.0001272552574521,0.0001272552574521,3.075344106226684e-05,3.075344106226684e-05,3.075344106226684e-05,22.132918294270837,22.28026924133303,21.337194697062216,20.473269399007165,20.00774154663088,20.014489746093716,0.6797519795031497,0.8645838155867084,0.9556264560895242,911.12775390625,910.9536051432292,910.6799137369792,17.2962635755489,17.122808098747498,13.2779526805961,90.32644306920416,86.9810664711366,92.17599409582893,0.6361609706611807,0.4109065443085895,0.6669575856085945,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-23,12.9716,77.5946,59.0,32.45,63.72,48.97,67.26,0.62,56.05,0.0294284387053136,0.0003105784450319,6.948166286478251e-05,22.464055633544945,19.919526036580407,0.3245180156220854,910.5836474609376,14.3481731414745,85.54578275694463,0.4862505456535637,0.0,11.285166463705258,13.49169108694572,50.0,50.0,47.0,27.5,27.5,25.85,54.0,54.0,50.76,41.5,41.5,39.01,57.0,57.0,53.58,0.53,0.53,0.49,47.5,47.5,44.65,0.0314106026962376,0.033688630141983,0.0323579140370285,1.598566616507535e-05,0.0001472486369516,0.0001272552574521,6.392264850110265e-05,3.075344106226684e-05,3.075344106226684e-05,22.27807769775393,22.132918294270837,22.28026924133303,20.27687479654952,20.473269399007165,20.00774154663088,0.2778880239192136,0.6797519795031497,0.8645838155867084,911.2853938802084,911.12775390625,910.9536051432292,35.5187833308718,17.2962635755489,17.122808098747498,88.45270048930037,90.32644306920416,86.9810664711366,0.5958720057632515,0.6361609706611807,0.4109065443085895,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-24,12.9716,77.5946,50.0,27.5,54.0,41.5,57.0,0.53,47.5,0.0331271067574837,0.0003105784450319,6.948166286478251e-05,21.39307937622073,19.68147239685061,1.221770012070879,910.3575130208332,15.4303550720165,89.9842307681043,0.4487966282795088,2.0,11.006898658059022,14.221298294814508,59.0,50.0,50.0,32.45,27.5,27.5,63.72,54.0,54.0,48.97,41.5,41.5,67.26,57.0,57.0,0.62,0.53,0.53,56.05,47.5,47.5,0.0294284387053136,0.0314106026962376,0.033688630141983,0.0003105784450319,1.598566616507535e-05,0.0001472486369516,6.948166286478251e-05,6.392264850110265e-05,3.075344106226684e-05,22.464055633544945,22.27807769775393,22.132918294270837,19.919526036580407,20.27687479654952,20.473269399007165,0.3245180156220854,0.2778880239192136,0.6797519795031497,910.5836474609376,911.2853938802084,911.12775390625,14.3481731414745,35.5187833308718,17.2962635755489,85.54578275694463,88.45270048930037,90.32644306920416,0.4862505456535637,0.5958720057632515,0.6361609706611807,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-25,12.9716,77.5946,95.0,52.25,102.6,78.85,108.3,1.0,90.25,0.0331271067574837,7.82216223341801e-05,6.948166286478251e-05,22.16906000773116,17.34720891316732,1.7678900195080751,910.5561279296876,0.0045203661329651,74.14871665115484,0.411342710905454,0.0,10.728630852412785,14.950905502683296,50.0,59.0,50.0,27.5,32.45,27.5,54.0,63.72,54.0,41.5,48.97,41.5,57.0,67.26,57.0,0.53,0.62,0.53,47.5,56.05,47.5,0.0331271067574837,0.0294284387053136,0.0314106026962376,0.0003105784450319,0.0003105784450319,1.598566616507535e-05,6.948166286478251e-05,6.948166286478251e-05,6.392264850110265e-05,21.39307937622073,22.464055633544945,22.27807769775393,19.68147239685061,19.919526036580407,20.27687479654952,1.221770012070879,0.3245180156220854,0.2778880239192136,910.3575130208332,910.5836474609376,911.2853938802084,15.4303550720165,14.3481731414745,35.5187833308718,89.9842307681043,85.54578275694463,88.45270048930037,0.4487966282795088,0.4862505456535637,0.5958720057632515,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-26,12.9716,77.5946,148.0,81.4,159.84,122.84,168.72,1.55,140.6,0.0330544761063649,7.82216223341801e-05,6.948166286478251e-05,21.355198160807333,16.07833824157717,2.0358352936974637,910.1130843098958,0.3259962645074665,71.89691837054275,0.6182112771275429,0.0,10.647521116274694,15.348038521612258,95.0,50.0,59.0,52.25,27.5,32.45,102.6,54.0,63.72,78.85,41.5,48.97,108.3,57.0,67.26,1.0,0.53,0.62,90.25,47.5,56.05,0.0331271067574837,0.0331271067574837,0.0294284387053136,7.82216223341801e-05,0.0003105784450319,0.0003105784450319,6.948166286478251e-05,6.948166286478251e-05,6.948166286478251e-05,22.16906000773116,21.39307937622073,22.464055633544945,17.34720891316732,19.68147239685061,19.919526036580407,1.7678900195080751,1.221770012070879,0.3245180156220854,910.5561279296876,910.3575130208332,910.5836474609376,0.0045203661329651,15.4303550720165,14.3481731414745,74.14871665115484,89.9842307681043,85.54578275694463,0.411342710905454,0.4487966282795088,0.4862505456535637,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-28,12.9716,77.5946,127.0,69.85,137.16,105.41,144.78,1.33,120.65,0.0348261156049932,0.0001160171130827,8.471301032583978e-05,22.129418309529623,17.15288441975912,1.412499622910023,909.164111328125,0.0993162393569946,73.4203483316618,0.5849880701047225,2.0,9.562942812536276,14.307887763561244,148.0,95.0,50.0,81.4,52.25,27.5,159.84,102.6,54.0,122.84,78.85,41.5,168.72,108.3,57.0,1.55,1.0,0.53,140.6,90.25,47.5,0.0330544761063649,0.0331271067574837,0.0331271067574837,7.82216223341801e-05,7.82216223341801e-05,0.0003105784450319,6.948166286478251e-05,6.948166286478251e-05,6.948166286478251e-05,21.355198160807333,22.16906000773116,21.39307937622073,16.07833824157717,17.34720891316732,19.68147239685061,2.0358352936974637,1.7678900195080751,1.221770012070879,910.1130843098958,910.5561279296876,910.3575130208332,0.3259962645074665,0.0045203661329651,15.4303550720165,71.89691837054275,74.14871665115484,89.9842307681043,0.6182112771275429,0.411342710905454,0.4487966282795088,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-29,12.9716,77.5946,110.0,60.5,118.8,91.3,125.4,1.16,104.5,0.0349212037416914,0.0001160171130827,8.471301032583978e-05,22.391638692220056,18.08493321736654,0.9578521246091206,910.0245231119792,0.4105567932128906,76.63126387910326,0.5517648630819022,1.0,8.478364508797858,13.26773700551023,127.0,148.0,95.0,69.85,81.4,52.25,137.16,159.84,102.6,105.41,122.84,78.85,144.78,168.72,108.3,1.33,1.55,1.0,120.65,140.6,90.25,0.0348261156049932,0.0330544761063649,0.0331271067574837,0.0001160171130827,7.82216223341801e-05,7.82216223341801e-05,8.471301032583978e-05,6.948166286478251e-05,6.948166286478251e-05,22.129418309529623,21.355198160807333,22.16906000773116,17.15288441975912,16.07833824157717,17.34720891316732,1.412499622910023,2.0358352936974637,1.7678900195080751,909.164111328125,910.1130843098958,910.5561279296876,0.0993162393569946,0.3259962645074665,0.0045203661329651,73.4203483316618,71.89691837054275,74.14871665115484,0.5849880701047225,0.6182112771275429,0.411342710905454,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-10-30,12.9716,77.5946,130.0,71.5,140.4,107.9,148.2,1.37,123.5,0.0305329880431967,0.0001160171130827,8.471301032583978e-05,22.162266667683923,18.30886802673342,0.812710947041037,910.6770442708332,0.6278008222579956,78.80834405162769,0.8041803751919859,0.0,8.941871021169664,15.59869365426474,110.0,127.0,148.0,60.5,69.85,81.4,118.8,137.16,159.84,91.3,105.41,122.84,125.4,144.78,168.72,1.16,1.33,1.55,104.5,120.65,140.6,0.0349212037416914,0.0348261156049932,0.0330544761063649,0.0001160171130827,0.0001160171130827,7.82216223341801e-05,8.471301032583978e-05,8.471301032583978e-05,6.948166286478251e-05,22.391638692220056,22.129418309529623,21.355198160807333,18.08493321736654,17.15288441975912,16.07833824157717,0.9578521246091206,1.412499622910023,2.0358352936974637,910.0245231119792,909.164111328125,910.1130843098958,0.4105567932128906,0.0993162393569946,0.3259962645074665,76.63126387910326,73.4203483316618,71.89691837054275,0.5517648630819022,0.5849880701047225,0.6182112771275429,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-11-01,12.9716,77.5946,135.0,74.25,145.8,112.05,153.9,1.42,128.25,0.0353447655923962,5.865244644388455e-05,7.917447360346317e-05,22.205444590250693,19.493424352010095,0.9570262688885532,912.238154296875,2.4565339087416,84.63457138692777,1.0790914789576422,0.0,9.92077977935781,16.034497743628744,130.0,110.0,127.0,71.5,60.5,69.85,140.4,118.8,137.16,107.9,91.3,105.41,148.2,125.4,144.78,1.37,1.16,1.33,123.5,104.5,120.65,0.0305329880431967,0.0349212037416914,0.0348261156049932,0.0001160171130827,0.0001160171130827,0.0001160171130827,8.471301032583978e-05,8.471301032583978e-05,8.471301032583978e-05,22.162266667683923,22.391638692220056,22.129418309529623,18.30886802673342,18.08493321736654,17.15288441975912,0.812710947041037,0.9578521246091206,1.412499622910023,910.6770442708332,910.0245231119792,909.164111328125,0.6278008222579956,0.4105567932128906,0.0993162393569946,78.80834405162769,76.63126387910326,73.4203483316618,0.8041803751919859,0.5517648630819022,0.5849880701047225,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-11-02,12.9716,77.5946,122.0,67.1,131.76,101.26,139.08,1.28,115.9,0.0292363103232782,0.0001938169774436,5.567128823487142e-05,21.845504379272484,19.235773976643884,1.6163200196132093,912.29685546875,3.7274777888569,85.13677058886005,1.0083224851123311,0.0,10.69973928664674,18.648734008458803,135.0,130.0,110.0,74.25,71.5,60.5,145.8,140.4,118.8,112.05,107.9,91.3,153.9,148.2,125.4,1.42,1.37,1.16,128.25,123.5,104.5,0.0353447655923962,0.0305329880431967,0.0349212037416914,5.865244644388455e-05,0.0001160171130827,0.0001160171130827,7.917447360346317e-05,8.471301032583978e-05,8.471301032583978e-05,22.205444590250693,22.162266667683923,22.391638692220056,19.493424352010095,18.30886802673342,18.08493321736654,0.9570262688885532,0.812710947041037,0.9578521246091206,912.238154296875,910.6770442708332,910.0245231119792,2.4565339087416,0.6278008222579956,0.4105567932128906,84.63457138692777,78.80834405162769,76.63126387910326,1.0790914789576422,0.8041803751919859,0.5517648630819022,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
Bangalore,2024-11-03,12.9716,77.5946,75.0,41.25,81.0,62.25,85.5,0.79,71.25,0.0327691881982014,0.0001938169774436,5.567128823487142e-05,22.00478452046713,18.696438090006552,2.1141332195365425,912.1553743489584,1.39471892453,81.52307902993643,0.4101659225212377,0.0,8.066726505611376,19.097792013610167,122.0,135.0,130.0,67.1,74.25,71.5,131.76,145.8,140.4,101.26,112.05,107.9,139.08,153.9,148.2,1.28,1.42,1.37,115.9,128.25,123.5,0.0292363103232782,0.0353447655923962,0.0305329880431967,0.0001938169774436,5.865244644388455e-05,0.0001160171130827,5.567128823487142e-05,7.917447360346317e-05,8.471301032583978e-05,21.845504379272484,22.205444590250693,22.162266667683923,19.235773976643884,19.493424352010095,18.30886802673342,1.6163200196132093,0.9570262688885532,0.812710947041037,912.29685546875,912.238154296875,910.6770442708332,3.7274777888569,2.4565339087416,0.6278008222579956,85.13677058886005,84.63457138692777,78.80834405162769,1.0083224851123311,1.0790914789576422,0.8041803751919859,12.9716,12.9716,12.9716,77.5946,77.5946,77.5946
