City,date,latitude,longitude,insat_aod,cloud_mask,qa_flag,solar_zenith_angle,satellite_zenith_angle,observation_time
Chennai,2024-01-18,13.0827,80.2707,0.4313760869370674,0,0,8.03,12.17,08:30:00
Chennai,2024-01-19,13.0827,80.2707,0.49043354073772927,0,1,6.01,14.04,08:30:00
Chennai,2024-01-20,13.0827,80.2707,0.41742385755033135,0,0,5.65,17.92,08:30:00
Chennai,2024-01-21,13.0827,80.2707,0.4506335447827297,0,0,6.8,12.03,08:30:00
Chennai,2024-01-22,13.0827,80.2707,0.4112213251675433,0,0,6.37,15.43,08:30:00
Chennai,2024-01-23,13.0827,80.2707,0.43010623023607847,0,1,6.65,21.16,08:30:00
Chennai,2024-01-24,13.0827,80.2707,0.5205744813296006,0,0,4.05,15.16,08:30:00
Chennai,2024-01-25,13.0827,80.2707,,1,2,5.73,15.14,08:30:00
Chennai,2024-01-26,13.0827,80.2707,0.5209659805899938,0,0,6.92,10.06,08:30:00
Chennai,2024-01-27,13.0827,80.2707,0.3549327296158091,0,0,6.86,18.83,08:30:00
Chennai,2024-01-28,13.0827,80.2707,,1,2,6.47,14.84,08:30:00
Chennai,2024-01-29,13.0827,80.2707,,1,2,6.91,13.47,08:30:00
Chennai,2024-01-30,13.0827,80.2707,0.4515434624461124,0,0,7.64,15.01,08:30:00
Chennai,2024-01-31,13.0827,80.2707,0.43234589463866996,0,0,8.84,8.62,08:30:00
Chennai,2024-02-01,13.0827,80.2707,,1,2,7.7,17.47,08:30:00
Chennai,2024-02-02,13.0827,80.2707,0.20959789213236674,0,0,6.83,17.2,08:30:00
Chennai,2024-02-03,13.0827,80.2707,,1,2,7.61,8.52,08:30:00
Chennai,2024-02-04,13.0827,80.2707,0.3375252021270431,0,0,8.77,14.96,08:30:00
Chennai,2024-02-05,13.0827,80.2707,,1,2,6.61,20.15,08:30:00
Chennai,2024-02-06,13.0827,80.2707,0.42914886298054544,0,0,8.73,9.24,08:30:00
Chennai,2024-02-07,13.0827,80.2707,0.6608140782795857,0,0,9.26,15.52,08:30:00
Chennai,2024-02-08,13.0827,80.2707,0.5874576875814332,0,0,8.06,14.78,08:30:00
Chennai,2024-02-09,13.0827,80.2707,0.48623068274997977,0,0,9.67,17.0,08:30:00
Chennai,2024-02-10,13.0827,80.2707,0.29458380555935065,0,0,9.78,15.22,08:30:00
Chennai,2024-02-11,13.0827,80.2707,0.4097268818841871,0,0,10.07,13.86,08:30:00
Chennai,2024-02-12,13.0827,80.2707,,1,2,11.36,18.0,08:30:00
Chennai,2024-02-13,13.0827,80.2707,0.23712128843449512,0,0,11.48,16.8,08:30:00
Chennai,2024-02-14,13.0827,80.2707,0.3008403436105695,0,0,9.77,14.19,08:30:00
Chennai,2024-02-15,13.0827,80.2707,0.40938533923036124,0,0,11.22,20.41,08:30:00
Chennai,2024-02-16,13.0827,80.2707,0.3335605412237892,0,0,11.94,18.82,08:30:00
Chennai,2024-02-17,13.0827,80.2707,0.4191735865372402,0,0,10.89,12.9,08:30:00
Chennai,2024-02-18,13.0827,80.2707,0.5098942952039707,0,0,9.54,14.45,08:30:00
Chennai,2024-02-19,13.0827,80.2707,0.39213444489333915,0,0,12.63,13.54,08:30:00
Chennai,2024-02-20,13.0827,80.2707,0.48287636799112427,0,0,12.31,16.23,08:30:00
Chennai,2024-02-21,13.0827,80.2707,0.5059278929327395,0,0,12.47,11.76,08:30:00
Chennai,2024-02-22,13.0827,80.2707,0.4596965490826048,0,0,11.91,18.1,08:30:00
Chennai,2024-02-23,13.0827,80.2707,0.34330956039603017,0,0,13.07,21.5,08:30:00
Chennai,2024-02-24,13.0827,80.2707,0.2893310080215953,0,1,11.34,18.22,08:30:00
Chennai,2024-02-25,13.0827,80.2707,,1,2,13.13,14.95,08:30:00
Chennai,2024-02-26,13.0827,80.2707,0.21141878688593296,0,0,12.74,18.22,08:30:00
Chennai,2024-02-27,13.0827,80.2707,,1,2,15.62,15.99,08:30:00
Chennai,2024-02-28,13.0827,80.2707,0.31018492335923803,0,0,14.68,14.66,08:30:00
Chennai,2024-02-29,13.0827,80.2707,0.39570978294064946,0,0,13.75,16.62,08:30:00
Chennai,2024-03-01,13.0827,80.2707,0.43797675068624703,0,0,15.25,16.81,08:30:00
Chennai,2024-03-02,13.0827,80.2707,0.43423011196397326,0,0,16.85,14.0,08:30:00
Chennai,2024-03-03,13.0827,80.2707,0.35727608218151474,0,0,16.36,11.19,08:30:00
Chennai,2024-03-04,13.0827,80.2707,0.4193946339686095,0,0,15.18,21.4,08:30:00
Chennai,2024-03-05,13.0827,80.2707,0.31616999661762557,0,0,16.22,20.15,08:30:00
Chennai,2024-03-06,13.0827,80.2707,0.4405327741972107,0,0,17.12,13.62,08:30:00
Chennai,2024-03-07,13.0827,80.2707,,1,2,16.65,17.79,08:30:00
Chennai,2024-03-08,13.0827,80.2707,0.3684136948988269,0,0,14.2,17.0,08:30:00
Chennai,2024-03-09,13.0827,80.2707,0.43793257555202175,0,0,16.4,16.2,08:30:00
Chennai,2024-03-10,13.0827,80.2707,0.2807394104447388,0,1,17.8,16.44,08:30:00
Chennai,2024-03-11,13.0827,80.2707,0.36880193558173097,0,0,16.85,17.87,08:30:00
Chennai,2024-03-12,13.0827,80.2707,0.3090059057711989,0,0,17.0,15.87,08:30:00
Chennai,2024-03-13,13.0827,80.2707,,1,2,17.4,15.35,08:30:00
Chennai,2024-03-14,13.0827,80.2707,,1,2,19.93,14.51,08:30:00
Chennai,2024-03-15,13.0827,80.2707,0.2595771666119539,0,0,19.63,12.22,08:30:00
Chennai,2024-03-16,13.0827,80.2707,,1,2,19.53,19.43,08:30:00
Chennai,2024-03-17,13.0827,80.2707,0.26632185889860843,0,0,19.44,12.5,08:30:00
Chennai,2024-03-18,13.0827,80.2707,0.22432849064614396,0,0,20.13,14.49,08:30:00
Chennai,2024-03-19,13.0827,80.2707,0.24225551851365928,0,0,19.73,17.28,08:30:00
Chennai,2024-03-20,13.0827,80.2707,0.2731058988036961,0,0,20.88,13.13,08:30:00
Chennai,2024-03-21,13.0827,80.2707,0.18645928776653353,0,1,22.12,15.17,08:30:00
Chennai,2024-03-22,13.0827,80.2707,0.31149212411791916,0,0,20.01,13.68,08:30:00
Chennai,2024-03-24,13.0827,80.2707,,1,2,20.66,11.67,08:30:00
Chennai,2024-03-25,13.0827,80.2707,0.3742568710742584,0,0,21.45,14.21,08:30:00
Chennai,2024-03-26,13.0827,80.2707,,1,2,22.05,15.5,08:30:00
Chennai,2024-03-27,13.0827,80.2707,0.31939618262991787,0,0,23.37,16.73,08:30:00
Chennai,2024-03-28,13.0827,80.2707,0.28024948915444736,0,0,22.91,12.32,08:30:00
Chennai,2024-03-29,13.0827,80.2707,,1,2,23.18,20.03,08:30:00
Chennai,2024-03-30,13.0827,80.2707,0.26485309430557114,0,0,22.93,18.49,08:30:00
Chennai,2024-03-31,13.0827,80.2707,0.2563495591892364,0,0,23.68,16.51,08:30:00
Chennai,2024-04-01,13.0827,80.2707,0.17724686136148005,0,0,24.15,11.38,08:30:00
Chennai,2024-04-02,13.0827,80.2707,0.23547173795321905,0,1,24.64,16.28,08:30:00
Chennai,2024-04-03,13.0827,80.2707,0.264573234325419,0,0,25.31,14.85,08:30:00
Chennai,2024-04-04,13.0827,80.2707,0.2721166039275592,0,0,24.71,14.99,08:30:00
Chennai,2024-04-05,13.0827,80.2707,0.32819907447331703,0,0,26.54,10.42,08:30:00
Chennai,2024-04-06,13.0827,80.2707,0.24623145136238722,0,0,27.56,16.34,08:30:00
Chennai,2024-04-07,13.0827,80.2707,0.27676718631615616,0,0,26.53,17.46,08:30:00
Chennai,2024-04-08,13.0827,80.2707,0.2601737116544071,0,1,26.8,16.21,08:30:00
Chennai,2024-04-09,13.0827,80.2707,0.2319760807180494,0,0,26.89,14.5,08:30:00
Chennai,2024-04-10,13.0827,80.2707,0.22854569036059752,0,0,27.94,15.6,08:30:00
Chennai,2024-04-11,13.0827,80.2707,0.23151659030568192,0,1,28.09,17.87,08:30:00
Chennai,2024-04-12,13.0827,80.2707,,1,2,28.24,17.46,08:30:00
Chennai,2024-04-13,13.0827,80.2707,0.29919068385235814,0,1,31.35,15.49,08:30:00
Chennai,2024-04-14,13.0827,80.2707,,1,2,29.37,15.76,08:30:00
Chennai,2024-04-15,13.0827,80.2707,0.35712034445149665,0,0,29.79,14.59,08:30:00
Chennai,2024-04-16,13.0827,80.2707,0.30225357102065153,0,0,29.28,17.48,08:30:00
Chennai,2024-04-17,13.0827,80.2707,0.30040314445081456,0,0,29.27,13.59,08:30:00
Chennai,2024-04-18,13.0827,80.2707,0.1980519647970326,0,0,31.2,18.14,08:30:00
Chennai,2024-04-19,13.0827,80.2707,0.17976668229711035,0,0,32.01,15.09,08:30:00
Chennai,2024-04-20,13.0827,80.2707,,1,2,29.92,17.97,08:30:00
Chennai,2024-04-21,13.0827,80.2707,,1,2,31.63,13.99,08:30:00
Chennai,2024-04-22,13.0827,80.2707,0.27360989560851406,0,0,33.13,17.53,08:30:00
Chennai,2024-04-23,13.0827,80.2707,,1,2,32.2,16.28,08:30:00
Chennai,2024-04-24,13.0827,80.2707,0.25849928088194196,0,0,33.03,17.77,08:30:00
Chennai,2024-04-25,13.0827,80.2707,0.250716619100135,0,0,32.47,14.67,08:30:00
Chennai,2024-04-26,13.0827,80.2707,0.22597014655770967,0,1,30.86,17.12,08:30:00
Chennai,2024-04-27,13.0827,80.2707,0.25365218064338496,0,1,33.25,16.77,08:30:00
Chennai,2024-04-28,13.0827,80.2707,,1,2,33.85,15.79,08:30:00
Chennai,2024-04-29,13.0827,80.2707,,1,2,33.44,15.92,08:30:00
Chennai,2024-04-30,13.0827,80.2707,,1,2,32.39,14.26,08:30:00
Chennai,2024-05-01,13.0827,80.2707,,1,2,35.35,17.38,08:30:00
Chennai,2024-05-02,13.0827,80.2707,0.20482150987742087,0,0,34.77,14.58,08:30:00
Chennai,2024-05-03,13.0827,80.2707,,1,2,36.34,15.87,08:30:00
Chennai,2024-05-04,13.0827,80.2707,,1,2,36.44,16.25,08:30:00
Chennai,2024-05-05,13.0827,80.2707,0.1941419130237735,0,0,36.76,13.36,08:30:00
Chennai,2024-05-06,13.0827,80.2707,0.13548937608141476,0,0,35.91,17.38,08:30:00
Chennai,2024-05-07,13.0827,80.2707,0.24973633274107698,0,0,37.65,15.19,08:30:00
Chennai,2024-05-08,13.0827,80.2707,,1,2,36.36,8.99,08:30:00
Chennai,2024-05-09,13.0827,80.2707,0.22201398993003008,0,0,37.04,20.73,08:30:00
Chennai,2024-05-10,13.0827,80.2707,,1,2,36.43,11.7,08:30:00
Chennai,2024-05-11,13.0827,80.2707,,1,2,37.4,14.45,08:30:00
Chennai,2024-05-12,13.0827,80.2707,,1,2,36.2,16.9,08:30:00
Chennai,2024-05-13,13.0827,80.2707,,1,2,36.52,17.71,08:30:00
Chennai,2024-05-14,13.0827,80.2707,0.23566505831742846,0,0,38.61,14.55,08:30:00
Chennai,2024-05-15,13.0827,80.2707,0.2646730829522516,0,0,38.29,15.26,08:30:00
Chennai,2024-05-18,13.0827,80.2707,0.3718145123183636,0,0,38.34,13.37,08:30:00
Chennai,2024-05-20,13.0827,80.2707,0.38163333354915924,0,1,37.13,16.93,08:30:00
Chennai,2024-05-21,13.0827,80.2707,0.6001616895204709,0,0,39.38,13.46,08:30:00
Chennai,2024-05-22,13.0827,80.2707,0.3687337017182352,0,0,39.82,12.78,08:30:00
Chennai,2024-05-23,13.0827,80.2707,0.5253688414328685,0,0,40.22,14.58,08:30:00
Chennai,2024-05-24,13.0827,80.2707,0.33001809214135236,0,0,41.1,15.52,08:30:00
Chennai,2024-05-26,13.0827,80.2707,0.2205107049621282,0,0,40.22,13.14,08:30:00
Chennai,2024-05-28,13.0827,80.2707,0.14341071945830042,0,0,39.74,10.1,08:30:00
Chennai,2024-05-29,13.0827,80.2707,0.24038134986143633,0,0,41.08,17.11,08:30:00
Chennai,2024-05-30,13.0827,80.2707,,1,2,40.07,17.5,08:30:00
Chennai,2024-05-31,13.0827,80.2707,0.20515338405693334,0,0,41.32,15.65,08:30:00
Chennai,2024-06-01,13.0827,80.2707,0.23945943512606607,0,0,42.04,18.26,08:30:00
Chennai,2024-06-02,13.0827,80.2707,0.2680779139146167,0,0,40.34,13.97,08:30:00
Chennai,2024-06-04,13.0827,80.2707,0.32641527968293815,0,0,41.41,18.28,08:30:00
Chennai,2024-06-05,13.0827,80.2707,0.43535289401297506,0,0,40.13,12.99,08:30:00
Chennai,2024-06-08,13.0827,80.2707,0.44614622652012687,0,0,43.61,14.93,08:30:00
Chennai,2024-06-10,13.0827,80.2707,0.3329842561825318,0,0,41.7,14.96,08:30:00
Chennai,2024-06-11,13.0827,80.2707,0.2239959832852697,0,0,42.36,14.78,08:30:00
Chennai,2024-06-13,13.0827,80.2707,,1,2,40.71,14.11,08:30:00
Chennai,2024-06-14,13.0827,80.2707,0.18294011378124603,0,0,42.91,11.15,08:30:00
Chennai,2024-06-16,13.0827,80.2707,0.2199387392089022,0,0,43.02,12.05,08:30:00
Chennai,2024-06-17,13.0827,80.2707,0.22646298401322787,0,0,43.24,12.34,08:30:00
Chennai,2024-06-18,13.0827,80.2707,,1,2,42.97,13.82,08:30:00
Chennai,2024-06-19,13.0827,80.2707,0.17711673486661092,0,0,44.03,20.19,08:30:00
Chennai,2024-06-20,13.0827,80.2707,0.15655692776519464,0,0,44.52,19.9,08:30:00
Chennai,2024-06-21,13.0827,80.2707,0.12680313285141337,0,0,44.05,21.61,08:30:00
Chennai,2024-06-22,13.0827,80.2707,,1,2,43.94,19.42,08:30:00
Chennai,2024-06-23,13.0827,80.2707,0.1487698241643208,0,0,44.08,14.69,08:30:00
Chennai,2024-06-24,13.0827,80.2707,0.1259801458661983,0,0,44.17,17.61,08:30:00
Chennai,2024-06-25,13.0827,80.2707,,1,2,43.18,13.51,08:30:00
Chennai,2024-06-28,13.0827,80.2707,0.18146131466926488,0,0,45.18,15.56,08:30:00
Chennai,2024-06-29,13.0827,80.2707,0.18430583322813654,0,0,44.51,16.39,08:30:00
Chennai,2024-07-02,13.0827,80.2707,,1,2,45.48,14.49,08:30:00
Chennai,2024-07-03,13.0827,80.2707,0.19638593348403174,0,0,45.4,19.89,08:30:00
Chennai,2024-07-05,13.0827,80.2707,0.18466690024579166,0,0,44.07,13.13,08:30:00
Chennai,2024-07-07,13.0827,80.2707,,1,2,44.03,17.38,08:30:00
Chennai,2024-07-08,13.0827,80.2707,,1,2,45.14,16.79,08:30:00
Chennai,2024-07-10,13.0827,80.2707,0.2384241043738784,0,0,44.1,16.46,08:30:00
Chennai,2024-07-12,13.0827,80.2707,0.24934130584477843,0,0,43.93,14.94,08:30:00
Chennai,2024-07-21,13.0827,80.2707,,1,2,43.17,13.02,08:30:00
Chennai,2024-07-23,13.0827,80.2707,0.20037612765694002,0,1,42.95,15.53,08:30:00
Chennai,2024-07-24,13.0827,80.2707,0.13996481610273773,0,0,44.07,10.98,08:30:00
Chennai,2024-07-26,13.0827,80.2707,,1,2,45.79,13.43,08:30:00
Chennai,2024-07-27,13.0827,80.2707,0.14208068299754328,0,0,45.65,11.15,08:30:00
Chennai,2024-07-28,13.0827,80.2707,0.13483511803284437,0,1,43.32,18.01,08:30:00
Chennai,2024-07-29,13.0827,80.2707,0.17641143785393176,0,0,45.32,20.47,08:30:00
Chennai,2024-07-30,13.0827,80.2707,0.18912156090898277,0,0,43.89,16.96,08:30:00
Chennai,2024-07-31,13.0827,80.2707,0.23943136789715957,0,0,45.56,12.11,08:30:00
Chennai,2024-08-03,13.0827,80.2707,0.28103054480807776,0,0,43.16,14.93,08:30:00
Chennai,2024-08-04,13.0827,80.2707,,1,2,44.04,12.94,08:30:00
Chennai,2024-08-06,13.0827,80.2707,,1,2,44.35,15.04,08:30:00
Chennai,2024-08-09,13.0827,80.2707,,1,2,43.93,17.06,08:30:00
Chennai,2024-08-10,13.0827,80.2707,0.4922997079262736,0,0,43.59,12.95,08:30:00
Chennai,2024-08-11,13.0827,80.2707,0.43080961895321596,0,1,45.78,17.13,08:30:00
Chennai,2024-08-12,13.0827,80.2707,0.4275256807562295,0,1,45.13,13.54,08:30:00
Chennai,2024-08-13,13.0827,80.2707,0.3226411007161124,0,0,44.69,17.41,08:30:00
Chennai,2024-08-14,13.0827,80.2707,0.5565648894671141,0,0,44.86,15.49,08:30:00
Chennai,2024-08-15,13.0827,80.2707,0.44030296197227786,0,0,44.4,14.65,08:30:00
Chennai,2024-08-16,13.0827,80.2707,0.2745786634623281,0,0,43.21,9.26,08:30:00
Chennai,2024-08-17,13.0827,80.2707,0.3214108123457588,0,0,43.37,13.87,08:30:00
Chennai,2024-08-18,13.0827,80.2707,0.47824566636002797,0,1,45.14,12.15,08:30:00
Chennai,2024-08-20,13.0827,80.2707,,1,2,44.37,17.43,08:30:00
Chennai,2024-08-21,13.0827,80.2707,,1,2,44.74,12.74,08:30:00
Chennai,2024-08-22,13.0827,80.2707,0.1375788872764977,0,0,45.39,12.75,08:30:00
Chennai,2024-08-23,13.0827,80.2707,0.20870306460124324,0,0,43.63,14.59,08:30:00
Chennai,2024-08-25,13.0827,80.2707,,1,2,43.07,11.19,08:30:00
Chennai,2024-09-01,13.0827,80.2707,,1,2,43.74,12.51,08:30:00
Chennai,2024-09-02,13.0827,80.2707,0.0638684326810678,0,0,43.66,14.95,08:30:00
Chennai,2024-09-04,13.0827,80.2707,0.17929074808284315,0,0,42.56,17.79,08:30:00
Chennai,2024-09-05,13.0827,80.2707,0.23858536885531528,0,1,44.33,16.68,08:30:00
Chennai,2024-09-10,13.0827,80.2707,,1,2,44.47,13.14,08:30:00
Chennai,2024-09-11,13.0827,80.2707,0.11579904750170565,0,0,43.61,17.47,08:30:00
Chennai,2024-09-12,13.0827,80.2707,0.1374463383469236,0,0,43.88,16.69,08:30:00
Chennai,2024-09-13,13.0827,80.2707,0.12259501586295324,0,0,42.13,13.14,08:30:00
Chennai,2024-09-14,13.0827,80.2707,0.14336968355952395,0,0,42.22,14.9,08:30:00
Chennai,2024-09-15,13.0827,80.2707,,1,2,42.81,11.85,08:30:00
Chennai,2024-09-16,13.0827,80.2707,,1,2,42.94,12.51,08:30:00
Chennai,2024-09-17,13.0827,80.2707,,1,2,43.85,16.25,08:30:00
Chennai,2024-09-18,13.0827,80.2707,0.22056616240751475,0,0,41.45,11.86,08:30:00
Chennai,2024-09-20,13.0827,80.2707,0.30924877450554517,0,1,42.55,14.2,08:30:00
Chennai,2024-09-21,13.0827,80.2707,,1,2,40.82,14.61,08:30:00
Chennai,2024-09-23,13.0827,80.2707,,1,2,42.3,20.06,08:30:00
Chennai,2024-09-28,13.0827,80.2707,,1,2,42.37,13.46,08:30:00
Chennai,2024-09-29,13.0827,80.2707,0.41508820140186664,0,0,39.44,14.5,08:30:00
Chennai,2024-09-30,13.0827,80.2707,,1,2,40.7,16.47,08:30:00
Chennai,2024-10-01,13.0827,80.2707,0.1893851469974992,0,0,41.39,15.47,08:30:00
Chennai,2024-10-02,13.0827,80.2707,0.20243155423138567,0,0,41.14,15.05,08:30:00
Chennai,2024-10-03,13.0827,80.2707,0.20710888869312158,0,0,40.99,16.8,08:30:00
Chennai,2024-10-04,13.0827,80.2707,0.2989980505547454,0,0,41.76,15.89,08:30:00
Chennai,2024-10-06,13.0827,80.2707,,1,2,40.05,16.55,08:30:00
Chennai,2024-10-07,13.0827,80.2707,,1,2,38.57,16.51,08:30:00
Chennai,2024-10-08,13.0827,80.2707,0.29511531728840057,0,0,39.14,13.91,08:30:00
Chennai,2024-10-09,13.0827,80.2707,0.21813598111590315,0,0,39.0,13.38,08:30:00
Chennai,2024-10-11,13.0827,80.2707,0.35429297225975215,0,0,38.93,13.38,08:30:00
Chennai,2024-10-12,13.0827,80.2707,0.22399487481136002,0,0,37.0,17.52,08:30:00
Chennai,2024-10-13,13.0827,80.2707,0.18353149061475255,0,0,39.41,11.97,08:30:00
Chennai,2024-10-17,13.0827,80.2707,,1,2,36.84,15.08,08:30:00
Chennai,2024-10-18,13.0827,80.2707,,1,2,37.91,15.26,08:30:00
Chennai,2024-10-19,13.0827,80.2707,0.5824554046105238,0,0,39.46,15.26,08:30:00
Chennai,2024-10-20,13.0827,80.2707,0.3884477940657524,0,1,36.24,14.53,08:30:00
Chennai,2024-10-21,13.0827,80.2707,0.33761905808386716,0,0,35.85,14.97,08:30:00
Chennai,2024-10-22,13.0827,80.2707,0.39697767330782857,0,1,37.4,8.49,08:30:00
Chennai,2024-10-23,13.0827,80.2707,0.44163284696775207,0,0,37.99,12.32,08:30:00
Chennai,2024-10-26,13.0827,80.2707,,1,2,37.67,15.27,08:30:00
Chennai,2024-10-27,13.0827,80.2707,,1,2,35.69,14.8,08:30:00
Chennai,2024-10-28,13.0827,80.2707,,1,2,35.42,16.73,08:30:00
Chennai,2024-10-29,13.0827,80.2707,,1,2,34.53,12.29,08:30:00
Chennai,2024-10-30,13.0827,80.2707,0.8246289833684012,0,0,34.17,10.69,08:30:00
Chennai,2024-10-31,13.0827,80.2707,1.657716126028568,0,0,34.56,16.16,08:30:00
Chennai,2024-11-01,13.0827,80.2707,1.175403388204391,0,1,34.47,13.51,08:30:00
Chennai,2024-11-02,13.0827,80.2707,0.6014723553643141,0,0,34.51,12.98,08:30:00
Chennai,2024-11-03,13.0827,80.2707,0.48579000737262196,0,0,34.64,16.63,08:30:00
Chennai,2024-11-04,13.0827,80.2707,,1,2,34.78,17.01,08:30:00
Chennai,2024-11-05,13.0827,80.2707,0.3494399177213079,0,0,32.54,17.7,08:30:00
Chennai,2024-11-08,13.0827,80.2707,0.22831811419841266,0,1,34.27,17.31,08:30:00
Chennai,2024-11-09,13.0827,80.2707,0.2019452754899793,0,0,33.55,11.75,08:30:00
Chennai,2024-11-10,13.0827,80.2707,0.2814881103940423,0,1,33.61,17.34,08:30:00
Chennai,2024-11-14,13.0827,80.2707,0.44685452556284355,0,0,32.32,16.14,08:30:00
Chennai,2024-11-15,13.0827,80.2707,0.4141488833473302,0,0,31.85,16.14,08:30:00
Chennai,2024-11-16,13.0827,80.2707,0.5252172859762498,0,0,30.59,19.55,08:30:00
Chennai,2024-11-17,13.0827,80.2707,0.6241718125737589,0,0,31.51,18.47,08:30:00
Chennai,2024-11-18,13.0827,80.2707,0.4441720255001552,0,0,30.65,12.21,08:30:00
Chennai,2024-11-19,13.0827,80.2707,0.4244255752921004,0,0,29.96,16.93,08:30:00
Chennai,2024-11-21,13.0827,80.2707,0.40235311418966224,0,1,32.21,15.17,08:30:00
Chennai,2024-11-22,13.0827,80.2707,,1,2,28.91,11.62,08:30:00
Chennai,2024-12-02,13.0827,80.2707,0.21561954699410837,0,0,30.72,13.66,08:30:00
Chennai,2024-12-03,13.0827,80.2707,0.3295093507042367,0,0,29.11,13.63,08:30:00
Chennai,2024-12-04,13.0827,80.2707,0.38360627421047866,0,0,29.44,14.1,08:30:00
Chennai,2024-12-05,13.0827,80.2707,0.36962204414156286,0,0,27.63,12.61,08:30:00
Chennai,2024-12-06,13.0827,80.2707,,1,2,28.21,11.68,08:30:00
Chennai,2024-12-07,13.0827,80.2707,0.3190336774420725,0,0,29.43,13.47,08:30:00
Chennai,2024-12-08,13.0827,80.2707,0.2615126313781428,0,0,29.28,12.93,08:30:00
Chennai,2024-12-09,13.0827,80.2707,0.47945679652152684,0,0,28.18,11.79,08:30:00
Chennai,2024-12-13,13.0827,80.2707,,1,2,27.29,13.63,08:30:00
Chennai,2024-12-14,13.0827,80.2707,0.30972667446441215,0,0,25.25,17.07,08:30:00
Chennai,2024-12-15,13.0827,80.2707,0.2634659434143772,0,0,25.06,12.19,08:30:00
Chennai,2024-12-16,13.0827,80.2707,0.29631790058885976,0,1,26.41,15.85,08:30:00
Chennai,2024-12-19,13.0827,80.2707,0.8468184628081289,0,0,24.19,14.43,08:30:00
Chennai,2024-12-20,13.0827,80.2707,0.3785935888994958,0,0,25.74,14.84,08:30:00
Chennai,2024-12-21,13.0827,80.2707,,1,2,24.49,12.84,08:30:00
Chennai,2024-12-22,13.0827,80.2707,0.2737620606968319,0,1,22.88,13.9,08:30:00
Chennai,2024-12-23,13.0827,80.2707,,1,2,23.65,19.37,08:30:00
Chennai,2024-12-25,13.0827,80.2707,0.37744499794026726,0,0,23.29,15.66,08:30:00
Chennai,2024-12-26,13.0827,80.2707,0.3359745240452578,0,0,23.22,13.04,08:30:00
Chennai,2024-12-27,13.0827,80.2707,,1,2,24.81,14.25,08:30:00
Chennai,2024-12-28,13.0827,80.2707,,1,2,23.76,16.25,08:30:00
Chennai,2024-12-30,13.0827,80.2707,0.6150399339524302,0,0,22.91,11.91,08:30:00
Delhi,2024-01-01,28.6139,77.209,2.0910656178402767,0,0,22.97,16.71,08:30:00
Delhi,2024-01-02,28.6139,77.209,2.4838683216367974,0,0,20.96,11.55,08:30:00
Delhi,2024-01-03,28.6139,77.209,2.3828948723377015,0,0,22.13,11.65,08:30:00
Delhi,2024-01-06,28.6139,77.209,1.6943425178010387,0,0,23.06,13.08,08:30:00
Delhi,2024-01-07,28.6139,77.209,1.8396578416495504,0,0,21.59,15.06,08:30:00
Delhi,2024-01-08,28.6139,77.209,,1,2,21.19,14.96,08:30:00
Delhi,2024-01-10,28.6139,77.209,1.1003286918726825,0,0,19.68,13.25,08:30:00
Delhi,2024-01-11,28.6139,77.209,,1,2,20.52,15.85,08:30:00
Delhi,2024-01-12,28.6139,77.209,,1,2,20.36,12.48,08:30:00
Delhi,2024-01-13,28.6139,77.209,,1,2,22.01,18.11,08:30:00
Delhi,2024-01-14,28.6139,77.209,1.940347848222715,0,0,17.42,16.37,08:30:00
Delhi,2024-01-15,28.6139,77.209,1.9854304061552426,0,0,18.5,9.45,08:30:00
Delhi,2024-01-16,28.6139,77.209,1.7104225257399341,0,0,17.24,15.92,08:30:00
Delhi,2024-01-17,28.6139,77.209,1.9110554706303118,0,0,18.19,16.52,08:30:00
Delhi,2024-01-18,28.6139,77.209,,1,2,16.31,12.53,08:30:00
Delhi,2024-01-19,28.6139,77.209,2.369027275852008,0,0,17.24,19.36,08:30:00
Delhi,2024-01-20,28.6139,77.209,1.9318630672585275,0,0,17.24,15.26,08:30:00
Delhi,2024-01-21,28.6139,77.209,1.6857320410563355,0,0,16.35,13.52,08:30:00
Delhi,2024-01-22,28.6139,77.209,1.753276226802488,0,0,15.49,9.77,08:30:00
Delhi,2024-01-23,28.6139,77.209,2.0633987705769443,0,0,16.97,17.64,08:30:00
Delhi,2024-01-24,28.6139,77.209,2.1114801741574913,0,1,14.28,16.37,08:30:00
Delhi,2024-01-25,28.6139,77.209,,1,2,14.35,15.64,08:30:00
Delhi,2024-01-26,28.6139,77.209,1.8135663291778452,0,0,14.57,17.15,08:30:00
Delhi,2024-01-27,28.6139,77.209,,1,2,11.99,15.65,08:30:00
Delhi,2024-01-29,28.6139,77.209,1.9740349296788826,0,0,13.62,12.26,08:30:00
Delhi,2024-01-30,28.6139,77.209,,1,2,14.38,19.4,08:30:00
Delhi,2024-02-01,28.6139,77.209,1.21939840563283,0,0,14.2,17.74,08:30:00
Delhi,2024-02-02,28.6139,77.209,0.8976464316381927,0,0,12.72,14.84,08:30:00
Delhi,2024-02-03,28.6139,77.209,0.6187738050421231,0,0,12.79,17.12,08:30:00
Delhi,2024-02-05,28.6139,77.209,0.8037870341300365,0,0,12.36,15.53,08:30:00
Delhi,2024-02-06,28.6139,77.209,0.4515755691534501,0,1,12.2,10.31,08:30:00
Delhi,2024-02-07,28.6139,77.209,,1,2,11.17,11.32,08:30:00
Delhi,2024-02-08,28.6139,77.209,0.33084250140074983,0,0,11.54,18.22,08:30:00
